user_id,cate,shop_id
,,3230.0
,,3230.0
198582.0,70.0,3230.0
198583.0,19.0,3230.0
198584.0,29.0,3230.0
198590.0,81.0,3230.0
198603.0,51.0,3230.0
198606.0,62.0,3230.0
198630.0,14.0,3230.0
198631.0,24.0,3230.0
198633.0,41.0,3230.0
198638.0,23.0,3230.0
198658.0,15.0,3230.0
198661.0,69.0,3230.0
198664.0,12.0,3230.0
198675.0,55.0,3230.0
198688.0,24.0,3230.0
198732.0,24.0,3230.0
198733.0,53.0,3230.0
198764.0,24.0,3230.0
198767.0,27.0,3230.0
198775.0,25.0,3230.0
198779.0,53.0,3230.0
198792.0,41.0,3230.0
198799.0,19.0,3230.0
198811.0,43.0,3230.0
198814.0,76.0,3230.0
198831.0,24.0,3230.0
198831.0,51.0,3230.0
,,3230.0
198831.0,2.0,3230.0
,,3230.0
198866.0,9.0,3230.0
198866.0,55.0,3230.0
198872.0,81.0,3230.0
198891.0,72.0,3230.0
198933.0,25.0,3230.0
198933.0,67.0,3230.0
198940.0,81.0,3230.0
198944.0,7.0,3230.0
198953.0,44.0,3230.0
198968.0,51.0,3230.0
198968.0,24.0,3230.0
198984.0,34.0,3230.0
198988.0,34.0,3230.0
198992.0,34.0,3230.0
198993.0,35.0,3230.0
199021.0,27.0,3230.0
199031.0,9.0,3230.0
199033.0,16.0,3230.0
199050.0,34.0,3230.0
199065.0,46.0,3230.0
199077.0,62.0,3230.0
199097.0,73.0,3230.0
199166.0,56.0,3230.0
199173.0,19.0,3230.0
199177.0,23.0,3230.0
199193.0,25.0,3230.0
199204.0,43.0,3230.0
199212.0,77.0,3230.0
199213.0,77.0,3230.0
199213.0,75.0,3230.0
199213.0,70.0,3230.0
199228.0,36.0,3230.0
199234.0,7.0,3230.0
199240.0,27.0,3230.0
199253.0,75.0,3230.0
199254.0,51.0,3230.0
199255.0,70.0,3230.0
199302.0,27.0,3230.0
199309.0,7.0,3230.0
199357.0,19.0,3230.0
199375.0,34.0,3230.0
199379.0,70.0,3230.0
199389.0,34.0,3230.0
199410.0,75.0,3230.0
199414.0,81.0,3230.0
199418.0,19.0,3230.0
199428.0,72.0,3230.0
199437.0,34.0,3230.0
199442.0,20.0,3230.0
199454.0,24.0,3230.0
199458.0,28.0,3230.0
199469.0,67.0,3230.0
199481.0,7.0,3230.0
199485.0,55.0,3230.0
199491.0,15.0,3230.0
199497.0,9.0,3230.0
199505.0,75.0,3230.0
199506.0,34.0,3230.0
199507.0,15.0,3230.0
199540.0,75.0,3230.0
199553.0,77.0,3230.0
199562.0,44.0,3230.0
199581.0,33.0,3230.0
199584.0,47.0,3230.0
199587.0,11.0,3230.0
199589.0,56.0,3230.0
199597.0,81.0,3230.0
199598.0,7.0,3230.0
199598.0,75.0,3230.0
199603.0,75.0,3230.0
199609.0,34.0,3230.0
199620.0,23.0,3230.0
199636.0,9.0,3230.0
199642.0,69.0,3230.0
199645.0,51.0,3230.0
199654.0,44.0,3230.0
199657.0,20.0,3230.0
199662.0,3.0,3230.0
199686.0,70.0,3230.0
199688.0,46.0,3230.0
199692.0,51.0,3230.0
199703.0,27.0,3230.0
199708.0,7.0,3230.0
199720.0,12.0,3230.0
199740.0,51.0,3230.0
199742.0,67.0,3230.0
199751.0,64.0,3230.0
199757.0,69.0,3230.0
199761.0,43.0,3230.0
199764.0,27.0,3230.0
199775.0,42.0,3230.0
199790.0,20.0,3230.0
199803.0,20.0,3230.0
199832.0,7.0,3230.0
199833.0,51.0,3230.0
199845.0,69.0,3230.0
199846.0,81.0,3230.0
199856.0,19.0,3230.0
199866.0,34.0,3230.0
199893.0,27.0,3230.0
199894.0,8.0,3230.0
199909.0,3.0,3230.0
199917.0,24.0,3230.0
199921.0,7.0,3230.0
199966.0,75.0,3230.0
199971.0,20.0,3230.0
199988.0,51.0,3230.0
200017.0,20.0,3230.0
200027.0,19.0,3230.0
200030.0,24.0,3230.0
200037.0,76.0,3230.0
200044.0,27.0,3230.0
200063.0,19.0,3230.0
200064.0,81.0,3230.0
200079.0,47.0,3230.0
200109.0,34.0,3230.0
200116.0,70.0,3230.0
200153.0,69.0,3230.0
200167.0,27.0,3230.0
200169.0,47.0,3230.0
200178.0,20.0,3230.0
200183.0,34.0,3230.0
200188.0,55.0,3230.0
200188.0,34.0,3230.0
200190.0,34.0,3230.0
200200.0,20.0,3230.0
200204.0,24.0,3230.0
200228.0,41.0,3230.0
200235.0,24.0,3230.0
200251.0,76.0,3230.0
200257.0,7.0,3230.0
200258.0,51.0,3230.0
200265.0,81.0,3230.0
200271.0,62.0,3230.0
200275.0,76.0,3230.0
200278.0,27.0,3230.0
,,3230.0
200284.0,56.0,3230.0
200291.0,4.0,3230.0
200310.0,42.0,3230.0
200326.0,4.0,3230.0
200338.0,77.0,3230.0
200338.0,70.0,3230.0
,,3230.0
200340.0,27.0,3230.0
200343.0,73.0,3230.0
200343.0,62.0,3230.0
200343.0,64.0,3230.0
,,3230.0
,,3230.0
200344.0,20.0,3230.0
200346.0,29.0,3230.0
200371.0,51.0,3230.0
200371.0,49.0,3230.0
200372.0,24.0,3230.0
200398.0,24.0,3230.0
200399.0,41.0,3230.0
200407.0,51.0,3230.0
200410.0,81.0,3230.0
200417.0,7.0,3230.0
,,3230.0
200434.0,69.0,3230.0
200441.0,69.0,3230.0
,,3230.0
200460.0,7.0,3230.0
200462.0,34.0,3230.0
200466.0,19.0,3230.0
200474.0,79.0,3230.0
200484.0,19.0,3230.0
200484.0,34.0,3230.0
200508.0,75.0,3230.0
200508.0,62.0,3230.0
200543.0,71.0,3230.0
200548.0,15.0,3230.0
200573.0,46.0,3230.0
200579.0,2.0,3230.0
200581.0,24.0,3230.0
200591.0,20.0,3230.0
200611.0,42.0,3230.0
200617.0,15.0,3230.0
200625.0,9.0,3230.0
200626.0,24.0,3230.0
200636.0,73.0,3230.0
,,3230.0
200641.0,73.0,3230.0
200649.0,19.0,3230.0
200655.0,24.0,3230.0
200664.0,8.0,3230.0
200666.0,55.0,3230.0
200682.0,31.0,3230.0
200684.0,3.0,3230.0
,,3230.0
200705.0,37.0,3230.0
200710.0,19.0,3230.0
200711.0,51.0,3230.0
200722.0,7.0,3230.0
200731.0,23.0,3230.0
200748.0,27.0,3230.0
,,3230.0
200749.0,75.0,3230.0
200765.0,43.0,3230.0
200766.0,24.0,3230.0
200768.0,64.0,3230.0
200770.0,12.0,3230.0
200773.0,75.0,3230.0
200797.0,69.0,3230.0
200823.0,24.0,3230.0
200840.0,75.0,3230.0
200854.0,17.0,3230.0
200865.0,27.0,3230.0
200871.0,52.0,3230.0
200885.0,81.0,3230.0
200903.0,8.0,3230.0
200909.0,56.0,3230.0
200914.0,81.0,3230.0
200914.0,70.0,3230.0
200917.0,27.0,3230.0
200919.0,55.0,3230.0
200945.0,24.0,3230.0
200947.0,75.0,3230.0
200979.0,76.0,3230.0
200982.0,24.0,3230.0
200993.0,8.0,3230.0
201000.0,7.0,3230.0
201010.0,81.0,3230.0
201017.0,76.0,3230.0
201047.0,12.0,3230.0
201065.0,21.0,3230.0
201077.0,12.0,3230.0
201077.0,42.0,3230.0
201082.0,56.0,3230.0
201089.0,34.0,3230.0
201101.0,72.0,3230.0
201129.0,27.0,3230.0
201130.0,25.0,3230.0
201131.0,51.0,3230.0
201149.0,64.0,3230.0
201153.0,56.0,3230.0
201169.0,51.0,3230.0
201169.0,46.0,3230.0
201169.0,75.0,3230.0
,,3230.0
,,3230.0
,,3230.0
201223.0,75.0,3230.0
201225.0,20.0,3230.0
,,3230.0
201258.0,62.0,3230.0
,,3230.0
,,3230.0
201263.0,15.0,3230.0
201273.0,27.0,3230.0
201276.0,75.0,3230.0
201279.0,43.0,3230.0
201288.0,12.0,3230.0
201297.0,12.0,3230.0
201307.0,34.0,3230.0
201325.0,24.0,3230.0
201329.0,64.0,3230.0
201329.0,35.0,3230.0
201329.0,62.0,3230.0
,,3230.0
201346.0,62.0,3230.0
,,3230.0
,,3230.0
,,3230.0
201351.0,12.0,3230.0
201351.0,48.0,3230.0
201358.0,51.0,3230.0
201364.0,47.0,3230.0
201392.0,41.0,3230.0
201419.0,77.0,3230.0
201419.0,70.0,3230.0
201423.0,56.0,3230.0
201424.0,25.0,3230.0
201430.0,53.0,3230.0
201436.0,7.0,3230.0
201478.0,15.0,3230.0
201495.0,64.0,3230.0
201517.0,14.0,3230.0
201532.0,75.0,3230.0
201535.0,56.0,3230.0
201549.0,75.0,3230.0
201551.0,31.0,3230.0
201553.0,53.0,3230.0
201558.0,24.0,3230.0
201568.0,34.0,3230.0
201573.0,70.0,3230.0
201573.0,81.0,3230.0
201611.0,19.0,3230.0
201613.0,51.0,3230.0
201619.0,51.0,3230.0
201635.0,75.0,3230.0
201636.0,15.0,3230.0
201637.0,81.0,3230.0
,,3230.0
201644.0,77.0,3230.0
201654.0,77.0,3230.0
,,3230.0
,,3230.0
,,3230.0
,,3230.0
201654.0,70.0,3230.0
,,3230.0
201659.0,23.0,3230.0
201679.0,75.0,3230.0
201681.0,27.0,3230.0
201688.0,34.0,3230.0
201695.0,55.0,3230.0
201695.0,34.0,3230.0
201701.0,43.0,3230.0
201727.0,77.0,3230.0
201746.0,51.0,3230.0
201747.0,81.0,3230.0
201752.0,7.0,3230.0
201759.0,9.0,3230.0
201773.0,43.0,3230.0
201781.0,69.0,3230.0
201801.0,24.0,3230.0
201804.0,51.0,3230.0
201835.0,27.0,3230.0
201843.0,75.0,3230.0
,,3230.0
201858.0,25.0,3230.0
201860.0,46.0,3230.0
201863.0,51.0,3230.0
201867.0,15.0,3230.0
201870.0,52.0,3230.0
201875.0,34.0,3230.0
201876.0,24.0,3230.0
201881.0,75.0,3230.0
201896.0,75.0,3230.0
201897.0,20.0,3230.0
201907.0,79.0,3230.0
201907.0,3.0,3230.0
201914.0,81.0,3230.0
201917.0,24.0,3230.0
201931.0,51.0,3230.0
201944.0,73.0,3230.0
,,3230.0
,,3230.0
,,3230.0
,,3230.0
201958.0,56.0,3230.0
201961.0,81.0,3230.0
201964.0,27.0,3230.0
201969.0,10.0,3230.0
201986.0,56.0,3230.0
201997.0,75.0,3230.0
201999.0,45.0,3230.0
,,3230.0
202005.0,24.0,3230.0
202016.0,24.0,3230.0
202030.0,24.0,3230.0
202036.0,7.0,3230.0
202047.0,62.0,3230.0
,,3230.0
202057.0,75.0,3230.0
202057.0,21.0,3230.0
202065.0,81.0,3230.0
202088.0,14.0,3230.0
202089.0,69.0,3230.0
202120.0,19.0,3230.0
202129.0,20.0,3230.0
202130.0,75.0,3230.0
202149.0,34.0,3230.0
202158.0,8.0,3230.0
202195.0,56.0,3230.0
202219.0,72.0,3230.0
202223.0,81.0,3230.0
202237.0,59.0,3230.0
202238.0,79.0,3230.0
202248.0,19.0,3230.0
202251.0,51.0,3230.0
202256.0,77.0,3230.0
202259.0,34.0,3230.0
202264.0,12.0,3230.0
202271.0,51.0,3230.0
202278.0,69.0,3230.0
202296.0,27.0,3230.0
202306.0,52.0,3230.0
202322.0,19.0,3230.0
202325.0,34.0,3230.0
202328.0,56.0,3230.0
202331.0,23.0,3230.0
202366.0,66.0,3230.0
202379.0,81.0,3230.0
202392.0,70.0,3230.0
202402.0,15.0,3230.0
202407.0,27.0,3230.0
202408.0,69.0,3230.0
202417.0,42.0,3230.0
202425.0,64.0,3230.0
,,3230.0
202429.0,41.0,3230.0
202430.0,73.0,3230.0
,,3230.0
,,3230.0
202436.0,25.0,3230.0
202446.0,51.0,3230.0
202466.0,12.0,3230.0
202470.0,75.0,3230.0
202473.0,53.0,3230.0
202478.0,75.0,3230.0
202480.0,20.0,3230.0
,,3230.0
202485.0,9.0,3230.0
202486.0,51.0,3230.0
202507.0,7.0,3230.0
202529.0,69.0,3230.0
,,3230.0
202533.0,81.0,3230.0
202537.0,34.0,3230.0
202539.0,27.0,3230.0
202561.0,24.0,3230.0
202581.0,41.0,3230.0
202584.0,9.0,3230.0
202585.0,24.0,3230.0
202586.0,21.0,3230.0
202590.0,69.0,3230.0
202594.0,24.0,3230.0
202617.0,11.0,3230.0
,,3230.0
202624.0,23.0,3230.0
202630.0,31.0,3230.0
202632.0,19.0,3230.0
202640.0,70.0,3230.0
202666.0,43.0,3230.0
202683.0,34.0,3230.0
202704.0,81.0,3230.0
,,3230.0
202704.0,25.0,3230.0
202705.0,30.0,3230.0
202718.0,75.0,3230.0
202729.0,24.0,3230.0
202744.0,69.0,3230.0
202750.0,64.0,3230.0
,,3230.0
202758.0,7.0,3230.0
202784.0,7.0,3230.0
202787.0,24.0,3230.0
202799.0,56.0,3230.0
202821.0,24.0,3230.0
202831.0,26.0,3230.0
202832.0,56.0,3230.0
202836.0,33.0,3230.0
202849.0,7.0,3230.0
202857.0,32.0,3230.0
202865.0,27.0,3230.0
202869.0,22.0,3230.0
202873.0,27.0,3230.0
202882.0,27.0,3230.0
202896.0,53.0,3230.0
202905.0,9.0,3230.0
202919.0,7.0,3230.0
202936.0,49.0,3230.0
202951.0,34.0,3230.0
202957.0,67.0,3230.0
202959.0,12.0,3230.0
202981.0,72.0,3230.0
202985.0,19.0,3230.0
203005.0,34.0,3230.0
203009.0,7.0,3230.0
203014.0,64.0,3230.0
203024.0,81.0,3230.0
,,3230.0
,,3230.0
,,3230.0
,,3230.0
203028.0,7.0,3230.0
203039.0,34.0,3230.0
203043.0,57.0,3230.0
203043.0,45.0,3230.0
203060.0,75.0,3230.0
203077.0,51.0,3230.0
203078.0,27.0,3230.0
203080.0,29.0,3230.0
203089.0,24.0,3230.0
203097.0,24.0,3230.0
203098.0,15.0,3230.0
203100.0,75.0,3230.0
203108.0,24.0,3230.0
203110.0,29.0,3230.0
203119.0,34.0,3230.0
203159.0,65.0,3230.0
203199.0,69.0,3230.0
203213.0,15.0,3230.0
,,3230.0
203220.0,73.0,3230.0
,,3230.0
203235.0,73.0,3230.0
203247.0,34.0,3230.0
203250.0,77.0,3230.0
,,3230.0
203251.0,52.0,3230.0
203257.0,57.0,3230.0
203273.0,41.0,3230.0
203278.0,43.0,3230.0
203311.0,72.0,3230.0
203312.0,43.0,3230.0
203330.0,51.0,3230.0
203357.0,25.0,3230.0
203360.0,43.0,3230.0
203366.0,19.0,3230.0
203383.0,9.0,3230.0
203389.0,27.0,3230.0
203390.0,3.0,3230.0
,,3230.0
203396.0,53.0,3230.0
203398.0,27.0,3230.0
203400.0,20.0,3230.0
203411.0,75.0,3230.0
203415.0,2.0,3230.0
203416.0,69.0,3230.0
203424.0,55.0,3230.0
203434.0,7.0,3230.0
,,3230.0
,,3230.0
,,3230.0
203435.0,39.0,3230.0
203436.0,12.0,3230.0
,,3230.0
203456.0,2.0,3230.0
203457.0,52.0,3230.0
203463.0,60.0,3230.0
203464.0,51.0,3230.0
203466.0,69.0,3230.0
203467.0,27.0,3230.0
203470.0,27.0,3230.0
203479.0,12.0,3230.0
203484.0,34.0,3230.0
203485.0,45.0,3230.0
203537.0,27.0,3230.0
203544.0,24.0,3230.0
203562.0,7.0,3230.0
203567.0,81.0,3230.0
203568.0,28.0,3230.0
203587.0,24.0,3230.0
203589.0,69.0,3230.0
203608.0,23.0,3230.0
203638.0,76.0,3230.0
203649.0,19.0,3230.0
203652.0,45.0,3230.0
203665.0,7.0,3230.0
203669.0,34.0,3230.0
203679.0,75.0,3230.0
203707.0,81.0,3230.0
203710.0,7.0,3230.0
,,3230.0
203728.0,69.0,3230.0
203742.0,76.0,3230.0
203759.0,7.0,3230.0
203765.0,25.0,3230.0
203765.0,67.0,3230.0
203772.0,51.0,3230.0
203778.0,51.0,3230.0
203789.0,20.0,3230.0
203795.0,7.0,3230.0
203812.0,75.0,3230.0
203819.0,27.0,3230.0
203820.0,59.0,3230.0
203830.0,31.0,3230.0
203838.0,56.0,3230.0
203848.0,51.0,3230.0
203850.0,51.0,3230.0
203861.0,51.0,3230.0
203894.0,72.0,3230.0
203908.0,53.0,3230.0
,,3230.0
203913.0,24.0,3230.0
203919.0,7.0,3230.0
203928.0,72.0,3230.0
203938.0,24.0,3230.0
203940.0,7.0,3230.0
203952.0,51.0,3230.0
203953.0,70.0,3230.0
203963.0,75.0,3230.0
203979.0,20.0,3230.0
203984.0,55.0,3230.0
203989.0,70.0,3230.0
204004.0,7.0,3230.0
204011.0,75.0,3230.0
204016.0,12.0,3230.0
204022.0,27.0,3230.0
204026.0,75.0,3230.0
204030.0,67.0,3230.0
204039.0,27.0,3230.0
204042.0,19.0,3230.0
204043.0,20.0,3230.0
204045.0,73.0,3230.0
,,3230.0
204053.0,69.0,3230.0
204077.0,20.0,3230.0
204089.0,22.0,3230.0
204089.0,43.0,3230.0
204106.0,27.0,3230.0
204111.0,27.0,3230.0
204112.0,3.0,3230.0
204145.0,24.0,3230.0
204147.0,24.0,3230.0
204155.0,24.0,3230.0
204161.0,75.0,3230.0
204167.0,76.0,3230.0
204186.0,27.0,3230.0
204241.0,29.0,3230.0
204241.0,19.0,3230.0
204252.0,27.0,3230.0
204258.0,27.0,3230.0
204271.0,43.0,3230.0
204306.0,9.0,3230.0
204316.0,12.0,3230.0
204337.0,34.0,3230.0
204365.0,49.0,3230.0
204380.0,62.0,3230.0
204407.0,81.0,3230.0
204421.0,75.0,3230.0
204422.0,32.0,3230.0
204427.0,15.0,3230.0
204485.0,49.0,3230.0
204486.0,34.0,3230.0
204493.0,12.0,3230.0
204497.0,27.0,3230.0
204514.0,70.0,3230.0
204516.0,24.0,3230.0
204517.0,24.0,3230.0
204519.0,81.0,3230.0
,,3230.0
204522.0,15.0,3230.0
204522.0,24.0,3230.0
204526.0,73.0,3230.0
204530.0,22.0,3230.0
204557.0,7.0,3230.0
204565.0,12.0,3230.0
204592.0,20.0,3230.0
204593.0,51.0,3230.0
204596.0,76.0,3230.0
204605.0,2.0,3230.0
204631.0,27.0,3230.0
204638.0,69.0,3230.0
204656.0,27.0,3230.0
204663.0,76.0,3230.0
204664.0,24.0,3230.0
204685.0,46.0,3230.0
204704.0,69.0,3230.0
204708.0,25.0,3230.0
204708.0,69.0,3230.0
204711.0,75.0,3230.0
204713.0,7.0,3230.0
204729.0,75.0,3230.0
204737.0,27.0,3230.0
204752.0,24.0,3230.0
,,3230.0
204754.0,38.0,3230.0
204755.0,56.0,3230.0
204759.0,51.0,3230.0
204765.0,38.0,3230.0
204769.0,19.0,3230.0
204770.0,7.0,3230.0
204773.0,51.0,3230.0
204777.0,75.0,3230.0
204785.0,69.0,3230.0
204803.0,41.0,3230.0
204832.0,25.0,3230.0
204840.0,34.0,3230.0
204850.0,27.0,3230.0
204868.0,24.0,3230.0
204869.0,27.0,3230.0
204885.0,15.0,3230.0
204916.0,35.0,3230.0
204916.0,62.0,3230.0
204937.0,72.0,3230.0
204948.0,9.0,3230.0
204949.0,24.0,3230.0
204972.0,69.0,3230.0
205030.0,72.0,3230.0
205038.0,34.0,3230.0
205040.0,19.0,3230.0
205042.0,7.0,3230.0
205054.0,20.0,3230.0
205055.0,20.0,3230.0
205064.0,17.0,3230.0
205075.0,27.0,3230.0
205082.0,15.0,3230.0
205091.0,7.0,3230.0
205092.0,24.0,3230.0
205116.0,20.0,3230.0
205123.0,69.0,3230.0
205143.0,7.0,3230.0
205144.0,24.0,3230.0
205160.0,24.0,3230.0
205195.0,22.0,3230.0
205231.0,67.0,3230.0
205235.0,64.0,3230.0
,,3230.0
205236.0,38.0,3230.0
205240.0,20.0,3230.0
205243.0,60.0,3230.0
205245.0,69.0,3230.0
205265.0,72.0,3230.0
205267.0,24.0,3230.0
205283.0,41.0,3230.0
205291.0,64.0,3230.0
,,3230.0
205297.0,75.0,3230.0
205297.0,7.0,3230.0
,,3230.0
,,3230.0
205300.0,75.0,3230.0
205300.0,21.0,3230.0
205305.0,41.0,3230.0
205306.0,15.0,3230.0
205320.0,81.0,3230.0
205329.0,51.0,3230.0
205330.0,75.0,3230.0
205344.0,14.0,3230.0
205347.0,15.0,3230.0
205352.0,9.0,3230.0
205358.0,16.0,3230.0
205359.0,62.0,3230.0
,,3230.0
205359.0,73.0,3230.0
,,3230.0
,,3230.0
,,3230.0
205368.0,24.0,3230.0
205383.0,34.0,3230.0
205393.0,32.0,3230.0
205406.0,81.0,3230.0
205413.0,76.0,3230.0
205414.0,62.0,3230.0
,,3230.0
205421.0,67.0,3230.0
205425.0,23.0,3230.0
205452.0,23.0,3230.0
205454.0,69.0,3230.0
205466.0,27.0,3230.0
205470.0,67.0,3230.0
205498.0,43.0,3230.0
205530.0,77.0,3230.0
205532.0,43.0,3230.0
205537.0,34.0,3230.0
205552.0,31.0,3230.0
205578.0,69.0,3230.0
205585.0,62.0,3230.0
205600.0,43.0,3230.0
205602.0,7.0,3230.0
,,3230.0
205615.0,67.0,3230.0
205618.0,76.0,3230.0
205624.0,34.0,3230.0
205627.0,27.0,3230.0
205652.0,19.0,3230.0
205658.0,24.0,3230.0
205665.0,41.0,3230.0
205669.0,34.0,3230.0
205691.0,43.0,3230.0
205700.0,2.0,3230.0
205702.0,34.0,3230.0
205731.0,27.0,3230.0
205731.0,31.0,3230.0
205767.0,15.0,3230.0
205776.0,34.0,3230.0
205782.0,69.0,3230.0
205787.0,24.0,3230.0
205802.0,34.0,3230.0
205815.0,26.0,3230.0
205827.0,29.0,3230.0
205837.0,75.0,3230.0
205842.0,27.0,3230.0
205863.0,24.0,3230.0
205895.0,7.0,3230.0
205904.0,24.0,3230.0
205920.0,37.0,3230.0
205930.0,61.0,3230.0
205944.0,81.0,3230.0
205980.0,12.0,3230.0
205980.0,8.0,3230.0
205987.0,72.0,3230.0
206003.0,34.0,3230.0
206006.0,41.0,3230.0
206016.0,57.0,3230.0
206016.0,7.0,3230.0
,,3230.0
,,3230.0
206040.0,23.0,3230.0
206061.0,26.0,3230.0
206079.0,34.0,3230.0
206083.0,63.0,3230.0
206100.0,2.0,3230.0
206108.0,72.0,3230.0
206123.0,44.0,3230.0
206140.0,73.0,3230.0
206141.0,12.0,3230.0
206144.0,27.0,3230.0
206173.0,81.0,3230.0
206178.0,79.0,3230.0
206183.0,24.0,3230.0
206201.0,15.0,3230.0
206230.0,42.0,3230.0
206242.0,24.0,3230.0
206246.0,41.0,3230.0
206247.0,12.0,3230.0
206254.0,73.0,3230.0
,,3230.0
,,3230.0
206255.0,7.0,3230.0
,,3230.0
206259.0,24.0,3230.0
206276.0,70.0,3230.0
206285.0,81.0,3230.0
206287.0,7.0,3230.0
206301.0,3.0,3230.0
206314.0,73.0,3230.0
206314.0,75.0,3230.0
206323.0,75.0,3230.0
206335.0,27.0,3230.0
206336.0,15.0,3230.0
206361.0,70.0,3230.0
206387.0,69.0,3230.0
206393.0,69.0,3230.0
206393.0,25.0,3230.0
206396.0,47.0,3230.0
206413.0,20.0,3230.0
206415.0,7.0,3230.0
206422.0,24.0,3230.0
206444.0,76.0,3230.0
206446.0,72.0,3230.0
206451.0,24.0,3230.0
206463.0,7.0,3230.0
,,3230.0
,,3230.0
206496.0,27.0,3230.0
206531.0,77.0,3230.0
206531.0,70.0,3230.0
206537.0,27.0,3230.0
206539.0,75.0,3230.0
206540.0,7.0,3230.0
206553.0,81.0,3230.0
206570.0,51.0,3230.0
206582.0,79.0,3230.0
206584.0,19.0,3230.0
206586.0,23.0,3230.0
206592.0,17.0,3230.0
206599.0,55.0,3230.0
206600.0,24.0,3230.0
206609.0,67.0,3230.0
206621.0,27.0,3230.0
206633.0,35.0,3230.0
206637.0,29.0,3230.0
206638.0,56.0,3230.0
206644.0,27.0,3230.0
206649.0,27.0,3230.0
206674.0,73.0,3230.0
206677.0,47.0,3230.0
206682.0,51.0,3230.0
206683.0,64.0,3230.0
206694.0,8.0,3230.0
206716.0,23.0,3230.0
206717.0,34.0,3230.0
206722.0,43.0,3230.0
206726.0,55.0,3230.0
206727.0,52.0,3230.0
206744.0,20.0,3230.0
206765.0,24.0,3230.0
206766.0,24.0,3230.0
206769.0,25.0,3230.0
206772.0,26.0,3230.0
206773.0,35.0,3230.0
,,3230.0
,,3230.0
,,3230.0
206781.0,31.0,3230.0
206793.0,67.0,3230.0
206806.0,12.0,3230.0
206824.0,27.0,3230.0
206852.0,24.0,3230.0
206865.0,57.0,3230.0
206878.0,81.0,3230.0
206894.0,34.0,3230.0
206902.0,69.0,3230.0
206902.0,27.0,3230.0
206933.0,56.0,3230.0
206942.0,41.0,3230.0
206955.0,69.0,3230.0
206956.0,33.0,3230.0
206980.0,27.0,3230.0
206990.0,27.0,3230.0
206992.0,23.0,3230.0
206992.0,44.0,3230.0
207000.0,7.0,3230.0
207005.0,47.0,3230.0
207006.0,56.0,3230.0
207009.0,7.0,3230.0
207011.0,67.0,3230.0
207016.0,34.0,3230.0
207021.0,24.0,3230.0
207034.0,2.0,3230.0
207041.0,81.0,3230.0
207055.0,39.0,3230.0
207059.0,69.0,3230.0
207068.0,2.0,3230.0
207086.0,43.0,3230.0
207103.0,34.0,3230.0
207105.0,56.0,3230.0
207140.0,69.0,3230.0
207166.0,52.0,3230.0
207185.0,7.0,3230.0
,,3230.0
207190.0,20.0,3230.0
207192.0,27.0,3230.0
207231.0,7.0,3230.0
207233.0,35.0,3230.0
207233.0,64.0,3230.0
207236.0,81.0,3230.0
207243.0,23.0,3230.0
207250.0,24.0,3230.0
207268.0,27.0,3230.0
207279.0,32.0,3230.0
207284.0,51.0,3230.0
207292.0,26.0,3230.0
207292.0,34.0,3230.0
207298.0,64.0,3230.0
207298.0,73.0,3230.0
207307.0,24.0,3230.0
207313.0,25.0,3230.0
207333.0,7.0,3230.0
207337.0,66.0,3230.0
,,3230.0
207339.0,24.0,3230.0
207365.0,70.0,3230.0
207374.0,27.0,3230.0
207378.0,20.0,3230.0
207396.0,42.0,3230.0
207399.0,7.0,3230.0
207413.0,15.0,3230.0
207441.0,34.0,3230.0
207445.0,35.0,3230.0
207445.0,62.0,3230.0
,,3230.0
207445.0,73.0,3230.0
,,3230.0
207463.0,67.0,3230.0
207464.0,55.0,3230.0
207479.0,76.0,3230.0
207481.0,14.0,3230.0
207490.0,34.0,3230.0
207495.0,79.0,3230.0
,,3230.0
207503.0,2.0,3230.0
207519.0,26.0,3230.0
207534.0,72.0,3230.0
207561.0,27.0,3230.0
207563.0,70.0,3230.0
207584.0,45.0,3230.0
207585.0,51.0,3230.0
207605.0,3.0,3230.0
207607.0,15.0,3230.0
207628.0,20.0,3230.0
207632.0,24.0,3230.0
207634.0,24.0,3230.0
207644.0,24.0,3230.0
207645.0,34.0,3230.0
207717.0,37.0,3230.0
207740.0,75.0,3230.0
207771.0,20.0,3230.0
207817.0,7.0,3230.0
207822.0,73.0,3230.0
207823.0,79.0,3230.0
207836.0,72.0,3230.0
207837.0,23.0,3230.0
207859.0,20.0,3230.0
207866.0,34.0,3230.0
207888.0,70.0,3230.0
,,3230.0
207890.0,81.0,3230.0
207895.0,8.0,3230.0
207917.0,35.0,3230.0
,,3230.0
,,3230.0
207948.0,75.0,3230.0
207951.0,29.0,3230.0
207968.0,8.0,3230.0
207988.0,51.0,3230.0
208025.0,8.0,3230.0
208034.0,81.0,3230.0
208057.0,73.0,3230.0
208066.0,15.0,3230.0
208067.0,31.0,3230.0
208075.0,9.0,3230.0
208078.0,25.0,3230.0
208094.0,34.0,3230.0
208097.0,43.0,3230.0
208120.0,69.0,3230.0
208120.0,81.0,3230.0
208120.0,30.0,3230.0
208122.0,47.0,3230.0
208145.0,9.0,3230.0
208147.0,64.0,3230.0
208156.0,73.0,3230.0
208162.0,69.0,3230.0
208174.0,62.0,3230.0
208194.0,19.0,3230.0
208200.0,44.0,3230.0
208201.0,69.0,3230.0
208202.0,75.0,3230.0
208243.0,81.0,3230.0
,,3230.0
,,3230.0
208257.0,12.0,3230.0
208274.0,76.0,3230.0
208276.0,47.0,3230.0
208280.0,37.0,3230.0
