user_id,cate,shop_id
398318,24,2149
1578268,19,4996
416762,75,4649
1192676,37,9904
311364,77,761
284385,24,9809
417681,72,12
319503,81,5744
53544,76,526
1414205,72,5089
1472042,76,526
452434,43,3628
114502,81,6993
1187824,75,1122
1396557,75,1122
953780,53,6512
133903,67,6541
36068,70,3066
446049,75,8840
729744,75,1882
1031457,56,8521
583139,27,1063
1076477,19,1315
535509,70,3285
1226154,34,4349
1537366,24,4139
54003,27,5363
614895,44,5581
1121852,12,8283
1015723,7,7983
381737,76,3230
1218523,24,2874
613484,7,4972
8458,55,4107
1536581,53,3927
1263726,9,3947
23140,81,10373
1287906,43,4453
905329,24,4465
809819,20,5796
357409,42,866
1080806,8,8353
587947,69,7499
833514,24,8186
1052640,78,3704
1339729,77,8965
196790,75,2731
78666,81,4731
1010293,24,2874
648895,25,3391
1068113,40,9569
37691,25,3447
63210,4,10035
335473,24,7893
1586645,81,2622
909414,75,6182
725670,81,1965
700957,7,6031
206318,70,10359
667546,81,2253
965919,19,5708
329073,75,1122
1031140,34,3230
1060987,12,2791
1141334,81,4731
705410,12,8283
1031131,27,270
655312,19,5708
461671,23,765
1060678,10,3670
558072,51,3951
982323,14,7831
167807,19,5708
1483895,20,4303
1510472,19,866
1344337,77,4616
1391581,76,2282
1246585,70,2955
1391542,28,873
469848,35,9615
523299,20,7204
992849,20,7204
1281710,81,4584
53449,19,4699
1437127,69,407
143814,81,4948
335443,75,1705
1042111,25,3066
1124044,41,8353
768838,34,4349
112522,43,1789
1584689,69,455
1378260,15,5545
804423,7,7983
1107082,81,2622
1256108,23,7754
623792,70,9994
1157932,34,1528
181896,16,9571
245765,76,7140
221823,69,8964
300185,7,1994
150291,15,5687
50399,81,4222
1127572,56,5524
228099,81,5294
926884,12,10137
760981,27,5181
388845,27,5181
244973,34,3276
318727,27,105
730136,7,9484
1396510,19,5708
409470,7,547
458241,27,4665
1245728,20,2808
477027,7,2311
815648,70,8089
758650,15,5320
207306,34,10036
758772,34,6302
190228,70,4961
252515,69,8064
1298440,22,1802
782943,71,9018
195886,34,3276
1209303,24,5912
1230236,7,5979
494494,34,7127
1034736,75,1122
1268491,69,4005
1360487,72,6497
1119377,43,3663
1459504,44,2612
816349,41,776
180890,56,6868
1409404,34,6327
783263,2,2940
1451350,75,7767
981583,27,4303
1608527,42,6352
1191370,69,7540
973469,19,3888
127430,73,8002
297699,24,8186
1090642,2,8638
839476,23,1190
648982,34,10036
388193,15,2872
788647,72,6347
1355092,52,3628
655313,81,8148
1150002,69,8064
535498,66,9487
1504971,69,461
525295,20,6982
114926,81,4731
1292903,43,1304
603723,45,462
32933,75,9845
368200,54,8204
1558929,22,5978
256939,34,4349
872516,14,692
638669,24,3985
989138,7,8465
1265583,34,1886
1495636,24,8478
1128748,27,2295
595989,37,8747
942332,81,2622
1109733,70,8064
903198,9,3628
1291553,81,4222
1266189,67,2790
149380,7,405
77526,53,2772
327793,34,3105
1043588,77,4616
738347,45,2376
430688,24,4796
1608456,34,10036
1413159,31,5632
102525,9,860
898984,3,1572
1030384,19,866
1413154,19,9119
479754,69,6885
1382805,75,1122
126238,29,2277
700468,24,10081
1097108,69,8089
850849,24,6440
1244853,37,6061
298105,81,4222
445553,10,1937
1095684,75,8840
791178,24,616
311433,56,183
565264,72,7044
169322,43,3278
328912,34,10036
235510,69,8587
226021,12,2791
1226050,20,866
625423,24,9165
603430,19,9713
170230,24,10150
381185,34,1316
1516674,17,2712
1057652,34,9066
1608551,41,873
1384692,34,4349
52264,67,390
927124,19,5708
1058930,45,4184
447623,14,911
921435,7,8523
1495997,52,4019
566932,72,2396
1142470,42,4303
926812,8,3704
614780,7,9037
1500366,51,2197
568866,34,3454
1411684,23,2660
833800,81,4222
1560596,56,9569
545711,70,8064
222205,81,4222
35234,67,1200
750484,56,2149
554893,9,7968
1487315,72,2827
309310,38,4378
1082891,70,1793
1109702,24,9809
1100833,63,820
900628,62,9651
1289180,7,7632
731724,53,2959
991429,46,570
732286,81,1965
1137474,25,3391
299441,34,6327
1505981,29,2277
1412998,64,8076
1324884,76,3230
1593153,71,261
180538,19,3888
832182,43,865
1377467,12,10236
1196975,24,2874
407023,27,7498
93049,75,6764
567730,55,9081
1300711,70,1437
1259939,76,6302
8032,77,2365
342694,8,5489
1411565,31,1807
227824,12,6413
150577,51,506
942201,24,4578
1536958,24,8467
684881,22,3152
635032,52,5793
273101,27,3454
809013,51,8415
1026324,24,10375
137005,70,275
331200,63,3455
180567,40,9569
169259,67,5451
731388,75,1122
1354395,67,390
308191,69,4781
893350,75,2396
1263477,20,970
1325603,62,1243
1368954,79,8382
955513,75,1353
1506288,3,9457
164415,51,421
1378011,23,2967
53652,20,10036
1384905,81,2191
1009578,24,503
1259552,43,9949
97437,7,7379
355765,39,6074
896247,29,2277
1050204,43,3281
557562,27,7127
221464,75,6176
711398,79,8120
1079339,7,1709
319527,24,9824
1309398,47,7328
1236473,71,261
387859,9,3628
679792,34,1381
463481,70,1223
584973,16,3888
744697,49,7996
1516301,67,3383
885277,24,8259
1486557,81,2105
1191549,9,9734
445913,73,8002
1368807,34,3230
1516301,75,3383
1295545,81,8526
671500,73,931
1135456,67,4337
195003,27,6477
1038578,81,4668
286902,7,9342
1517188,25,3391
1363819,19,9713
1043278,69,4005
1422144,75,2095
501213,27,4024
879509,56,2149
1013445,55,6822
265174,7,6031
798294,47,7328
529009,27,776
1005961,24,8813
805441,19,5708
612032,79,979
1362038,35,8351
470309,24,7182
87667,75,4251
508348,69,1334
352872,7,405
1336186,81,1965
1318341,32,548
731435,69,2778
298467,70,9518
1558650,25,4005
510225,24,9454
224154,20,3578
531545,20,6994
234795,24,3985
36702,34,6327
1356391,70,3285
30708,75,1583
170082,24,5125
623653,14,6596
160361,7,6172
1414416,51,4627
52616,27,1063
855347,70,5001
1081193,56,4122
334602,29,8561
1378117,34,1337
891594,73,4741
1377695,56,9313
1172283,22,2322
1010126,75,807
362400,17,4781
1377491,24,9245
1537182,2,2967
1031946,26,7020
1001468,7,5112
602966,75,2491
266014,41,3409
494465,62,8002
1585473,39,9138
1314281,7,1019
206839,60,1928
1500982,33,3927
798876,16,87
1217802,69,187
126228,69,792
207908,34,4349
960764,24,8259
1492629,68,487
540869,27,3888
227440,44,10026
1038840,41,7703
1069157,56,8011
709173,15,6908
265362,14,1372
132329,23,2877
1164949,81,7327
783754,24,8186
1370264,34,3230
1105204,76,2282
162370,79,8120
514493,24,4304
923347,77,2731
1091649,66,7923
490682,24,2770
8503,55,3230
1264686,7,7983
1025399,53,4535
263256,24,93
175838,56,2149
633687,41,8100
669521,57,594
920821,55,3704
704392,69,807
730596,56,8011
349006,51,421
124921,55,1634
459630,75,8510
999928,56,4943
148961,34,5503
73477,75,9236
878433,24,6481
738473,79,8120
669934,34,4024
641145,75,10099
1326107,7,3761
1449294,28,873
341408,42,4378
498780,23,2967
950471,15,5545
243978,75,3495
314786,9,3028
604466,12,464
1085600,24,2555
789760,47,7328
573105,75,5823
719778,42,3501
1217263,19,1559
962351,55,3230
548120,34,6327
546878,7,3037
8469,24,9165
1153869,67,8124
1304607,21,2589
46210,23,2967
1532112,61,8095
151457,35,7501
896736,24,503
1507939,24,93
192586,76,2282
14552,7,2691
510637,8,526
1322652,75,4386
655973,55,5239
1123962,70,4738
1410266,69,2039
1136653,19,7852
1026943,52,1315
382756,75,4524
32902,15,5687
550482,9,3008
1355912,24,5481
1086966,51,8839
475825,19,1315
464265,53,6512
1287071,56,1008
1169187,67,2757
1011182,73,6241
294483,81,3944
1191823,49,374
641056,55,3704
1532194,24,5481
1353569,24,5144
1506218,69,3697
123409,9,5632
53624,55,1634
747416,21,9668
735600,24,6554
1185742,69,702
142401,69,7540
265519,34,3230
322258,9,5632
277134,55,8721
518744,24,7893
345101,73,1006
990561,41,9119
938633,25,3391
106444,24,2705
398245,56,7493
820558,72,4143
1113538,25,3100
1105544,75,9845
556927,24,2020
629394,7,7379
277146,75,5525
1206039,21,6372
1566214,34,4349
951955,34,4024
1093181,2,291
1566182,55,5874
637726,70,4102
879814,25,3391
165863,69,2757
335391,15,5320
432575,75,6764
788035,75,1733
278733,24,8259
318816,24,6463
842099,7,7364
184974,81,3982
550455,48,9846
58019,47,9603
373844,19,5708
766708,27,5181
398361,73,999
658569,71,7588
1259512,9,3008
969106,16,9571
986479,27,6899
613404,29,7978
1017925,24,9965
538603,75,8840
611559,37,5381
847955,15,5545
266841,7,7205
948899,81,3841
1542113,79,2375
480872,72,7153
958427,7,7364
827067,12,8283
1293748,70,5722
236248,53,8552
1367165,3,4347
350324,81,4222
207652,23,5581
401705,56,3479
175200,37,6707
1331165,7,7226
1241737,47,9246
365335,81,4731
274922,51,421
356371,79,979
1015216,79,4711
1171080,10,1937
299301,75,9504
674518,53,2585
452926,53,8389
488568,69,9115
361446,24,2555
455817,7,5733
845454,41,3977
22551,37,2376
440417,75,4251
1537258,76,6649
1411934,3,8120
702271,69,4781
830087,15,2386
318286,42,3501
207707,37,7559
1094796,24,10150
1331244,81,9504
685968,28,873
109425,15,5545
1264413,52,9734
1167651,34,4349
1503207,70,4337
52084,55,1337
1487711,34,6302
277429,81,3982
1086703,79,5338
158170,72,2396
1542144,3,3751
1503199,70,2757
915383,34,4024
474977,69,274
1001415,37,6061
600744,7,7384
796098,78,1016
670742,70,1017
12,75,1122
418500,56,763
26192,75,1705
1206269,20,1300
1449061,47,8847
236680,19,2645
418444,21,9668
841807,21,1525
1490677,15,3400
1497684,56,6622
841818,27,304
373590,34,3230
1081860,16,3283
424386,73,1106
1567344,81,3110
920117,75,4654
1286702,47,1182
1281001,73,9603
1464093,76,1377
232308,19,9649
5088,24,6524
277916,24,2271
659779,19,5708
11149,24,9174
1424921,20,6378
44560,29,8561
907574,22,2069
52679,25,4005
476014,52,3977
1279761,34,3230
497812,53,1478
323287,64,9603
417936,75,1122
119650,34,4349
485875,77,8438
1384033,27,1322
1218019,52,3704
1542632,75,1122
34261,24,5151
1603280,66,4465
165698,51,5559
323254,52,3628
1411664,24,503
1147559,22,1665
798399,73,9651
556549,69,1496
617406,27,4665
1172293,7,8175
1028108,19,5708
1050468,77,610
1180884,24,503
424852,14,4661
1011774,24,10002
207964,56,7493
443360,26,835
790171,20,7204
1178470,43,7918
557753,27,1634
1189446,63,3281
669400,34,404
531889,28,3791
958140,48,427
464880,15,5545
1512006,66,9487
1172379,81,6111
1502993,55,7685
647034,34,5503
371296,7,846
1599796,66,9487
509304,53,3379
1384114,15,5492
585232,24,7893
226534,75,982
201962,57,9210
1466733,43,4453
1597192,72,7289
1255602,7,3679
876197,55,8494
1098871,56,601
502805,19,5708
440692,27,1886
342899,21,2152
1417596,53,1982
180482,79,2674
866711,24,9165
1559494,32,1273
1060049,81,10119
293208,43,8353
827045,14,692
186195,39,6975
909932,62,9879
1036117,49,2959
1403139,69,792
717425,81,1240
828406,19,8487
361469,31,4303
83473,19,3628
158098,44,4405
1222900,43,1315
293286,7,6036
1588491,56,4090
1015216,73,4711
375095,80,3231
202274,34,3230
920573,67,7586
1412291,43,7918
1518909,75,2491
1608677,75,6764
1107143,31,5632
1566379,41,4196
397569,53,2959
1597491,7,7983
710525,14,6709
266051,24,9191
1200053,3,6414
852720,55,1634
499662,76,526
918582,51,6002
525918,81,5136
1536339,34,4349
101379,72,7315
740112,75,1793
978630,70,2731
502879,53,2959
1394072,31,5708
1311545,70,5722
251590,51,6002
704315,34,3230
855169,47,5338
131182,75,4649
896643,37,7833
1370901,81,2253
393606,67,1017
884872,70,4352
418821,25,3391
882021,70,9660
1255542,8,6302
442933,75,268
393664,34,4672
113425,27,5736
604922,47,1572
1476762,2,8
882021,67,9660
1199991,41,1315
768452,24,503
1267521,69,8064
837438,69,1535
580777,19,1316
373347,75,2731
1393764,7,6676
401130,24,4796
1432179,73,5260
1518771,45,9695
53429,12,5154
58265,17,1629
25955,24,10150
1350215,75,68
978630,75,2731
1166800,29,8561
1157038,61,4184
1133036,15,774
1065164,34,233
366249,41,8353
1372377,77,9853
73303,31,2339
364551,55,5874
593020,25,5232
141955,27,2295
1248289,81,3176
314436,15,6142
749642,24,3077
303520,34,4349
1505587,81,4731
423747,44,4405
254678,75,5676
22955,46,6176
51508,67,8965
516312,75,1122
225131,81,2622
1599675,81,2776
1558903,77,2365
812387,69,1496
303673,16,2209
827178,72,7289
214499,14,2750
718603,24,6524
734915,43,1304
1341832,75,1122
629120,81,3176
566164,45,5929
868954,81,3176
1017458,75,10115
556638,55,3704
1206209,53,3927
299247,75,6176
417606,16,2093
535036,56,7400
677352,75,5203
354303,81,1935
1068556,7,1780
663320,51,2349
812601,77,2731
727044,51,421
1559984,24,503
1355440,56,7256
1233283,8,4024
1267376,25,3391
662716,75,2491
910087,34,4611
1513988,52,7890
1523047,24,1908
1020820,69,343
493173,27,6357
1267391,24,4796
812601,75,2731
1272771,34,6327
1542078,42,3501
566182,66,10318
460978,75,7662
1417230,75,268
1381274,44,1372
1608115,55,8721
639172,47,979
202468,23,7774
202490,24,9165
236929,14,1975
418633,55,3230
267896,64,8002
725324,15,8502
146211,53,479
740126,53,3927
532598,75,8779
383009,79,4711
1505690,31,4303
1311628,81,1965
661798,14,870
1178367,7,2393
1252306,46,6764
10864,17,3291
26155,75,8840
735067,55,1634
371455,81,8434
373762,25,3100
1268702,75,1122
322759,27,1316
1087770,76,6302
1431777,56,132
1344600,24,9165
437177,75,68
1410912,75,6764
1483667,72,683
1143853,23,4557
180103,20,970
1387957,81,4222
232668,24,10101
918433,75,3819
595025,70,2278
1522756,79,8382
639141,7,7983
1287267,67,4269
92346,75,6642
65867,55,1634
1449669,56,5774
480627,47,159
970034,23,765
695091,34,4611
684598,77,8965
475211,81,5722
296071,24,8186
1171821,44,6826
1066340,20,3264
1019636,51,8350
1215449,69,47
867623,79,5338
932401,34,7498
986876,31,4303
571370,75,2491
684631,51,506
79093,24,5918
161513,10,3670
1172820,24,50
1369101,7,1971
1186574,43,1304
1111722,24,2363
1563366,24,10101
684932,56,4232
1394416,77,47
480451,43,1304
1382892,23,3467
891310,24,6744
810379,34,4349
421533,53,7279
1096690,53,3927
1561723,25,5454
374568,25,3100
1438126,24,6524
649649,12,5584
548098,8,3789
1255354,75,4251
1198782,56,2149
739317,81,4731
1601402,69,6491
372481,8,7300
1434367,81,3841
1361933,14,677
253529,7,6322
1584215,27,7525
1504516,25,4005
1562979,19,5708
1538800,81,6105
382224,34,7140
575856,24,4578
498236,15,2149
343767,34,6009
138411,56,1362
395829,43,820
225748,70,1223
253516,81,4222
827676,66,7832
961427,27,7550
1316088,24,10101
1583710,25,3447
984599,24,2149
342034,55,8721
979928,32,9649
475419,34,404
503940,42,7703
1216297,79,6937
939761,7,7385
465198,24,4465
420353,76,526
534778,72,1733
355907,19,10036
182961,7,2021
452045,69,8089
617667,73,7924
1561799,8,3257
1055063,73,6926
978957,75,68
80006,64,8002
493750,34,3230
374366,55,8721
1539952,73,9246
1539965,72,2171
1343563,76,7140
182156,7,7114
113848,7,2311
1576337,27,5363
1071228,72,3579
499367,75,1122
438639,81,47
212179,24,9165
1495596,8,6302
799196,75,1705
684449,34,3230
432315,9,2264
1258335,69,2757
204386,55,1634
454480,51,9883
970216,21,2152
1239813,53,7430
882786,56,3521
329959,67,1580
842414,19,5708
1069620,51,10225
488982,7,7364
1465224,49,9267
464574,7,879
344597,53,1478
984837,53,5437
687070,56,1713
295669,70,9660
1010686,17,4781
264875,34,3230
1584460,77,2365
234021,26,3950
1465141,77,10008
212205,67,390
1329157,81,5451
494071,34,4024
939930,73,7622
1100466,81,3841
558803,51,421
446885,69,189
1087345,75,6176
576427,72,4654
1008261,24,8346
491340,65,9931
559816,4,10035
1086373,34,4349
210559,7,7364
1583536,28,4303
137129,56,3290
1023758,42,866
1198801,15,6216
1196394,7,2743
976083,9,3028
811141,76,526
1499536,41,9734
1215258,73,8002
1557851,55,8721
1113371,72,10151
253654,76,154
602723,75,982
23736,55,1634
249505,75,9329
668372,51,421
416069,81,4731
606996,48,7831
1000557,24,10150
1061701,24,10150
506965,24,616
607014,19,4699
1415578,43,2563
1111728,15,7568
461404,56,5929
1042000,27,4665
1382200,37,2149
606066,45,9695
1044395,51,8638
1561568,81,2622
137140,34,9583
842587,52,5793
874359,73,7622
1515405,12,8283
57758,24,8948
1456531,75,1882
1414890,75,9504
891146,15,4750
1327596,75,2396
420964,34,4168
1172685,51,8415
874499,75,9329
525030,24,5187
1110820,69,8064
1106047,70,3755
1482925,67,9994
979820,11,9603
854364,20,5469
1468167,29,2870
701886,34,7127
441735,55,9081
623466,46,6176
1057475,81,3841
1259922,37,6733
1468021,23,291
1465636,34,3276
718428,79,8120
1562054,53,6512
921766,66,9487
491395,25,3100
1049660,27,3230
1089901,8,3704
75525,69,2462
1495457,15,3400
1438009,75,5676
309193,67,10240
319990,64,6241
1268323,44,10026
744061,64,8002
659277,24,2020
161145,9,3628
764467,15,6216
565549,34,6327
1150092,7,9037
1260088,24,7516
939748,70,9132
353083,42,3105
276218,27,4665
178643,79,7579
623522,75,8840
949532,55,3230
1024662,16,87
1205704,26,7020
469183,81,4731
113532,55,10201
810665,47,159
969587,10,1937
775157,44,692
799397,81,2253
79286,73,3975
921520,76,526
1099422,75,925
238496,75,1287
21067,55,3230
1534646,75,683
130727,24,4211
1140301,75,807
525103,37,6961
1092310,15,7483
589877,24,8186
1120001,19,3888
1468058,41,8353
466509,72,68
117177,7,5791
663137,53,1982
147892,43,3663
335576,12,7039
1198401,19,3704
558555,69,7540
21014,51,9309
1414523,77,4043
1087147,75,1122
319888,34,4349
49469,73,6161
66788,75,9504
470605,78,1063
1456565,11,4926
316432,19,2645
1239447,75,1784
1456678,16,5513
921949,27,5736
1198653,19,6413
712071,52,9734
1039937,81,301
1354411,81,3176
486524,24,8466
709057,24,10101
520874,20,7127
1186779,56,132
783876,70,8246
49694,55,5239
1287596,14,3745
531743,53,6427
490352,31,5632
150701,3,7129
969846,56,9968
1354228,24,8186
1059477,26,7020
1576355,79,8382
712081,70,8089
56012,69,9481
821236,34,3230
865670,43,7587
117327,27,7285
160963,35,4711
1106059,3,8782
421230,7,5112
150535,19,1316
1235645,75,6402
421229,73,9352
279350,30,10047
763278,7,7364
1561996,43,5181
9140,24,1450
1407567,63,9300
399354,24,8894
74859,8,6952
1282164,25,4005
320364,34,4453
725678,70,2731
385758,33,3254
558662,81,10142
984584,56,5697
1328222,55,7140
491395,69,3100
415504,34,2656
381814,34,3230
320045,37,2474
904593,19,5708
1310109,51,4405
1467937,20,7204
670343,56,4757
415822,81,2757
1315637,24,5481
415527,12,3789
55669,15,5545
725678,77,2731
1139730,45,4184
1517411,67,2757
1407684,53,6709
1215860,45,4184
615975,81,4222
205662,53,9003
750800,66,9487
1504590,67,1200
1515139,36,8261
301801,75,5005
1140363,24,10150
1539431,7,6754
451849,34,3863
396003,81,5451
736997,33,3927
725678,75,2731
1180244,77,10148
1268262,81,3841
1132379,79,8382
239125,37,7536
1238645,46,5103
422742,28,7890
263556,35,5989
967594,37,645
1357394,19,10036
1497268,69,4005
1251607,56,1362
856322,34,2656
250263,70,8089
865156,7,5791
1000099,67,5001
136724,33,7699
7692,12,5154
1220887,34,3230
867270,15,9439
933249,34,4349
1258885,7,1474
442488,55,5874
1416211,34,7807
108587,51,5559
533594,34,3230
1556003,66,7536
882963,27,6899
844719,57,1461
483529,73,4157
674689,45,577
844699,75,2396
1080322,35,6241
263443,7,7364
454851,73,999
1450183,76,6302
1132491,2,2967
1532535,75,5751
181726,26,9543
374758,55,1634
558185,48,7831
1432845,26,5978
209888,27,7866
1252201,75,518
604756,7,7494
381585,42,866
1277758,56,7464
965377,8,4019
469418,39,8564
1361875,25,6685
687375,12,5181
548267,75,68
57082,62,9651
1439369,9,3628
783802,76,8721
176830,75,5751
414301,56,6728
1251678,73,7622
1173226,56,2218
302669,81,5744
1281305,80,2917
364758,81,3841
470450,75,7238
1111767,37,3603
1582819,75,2491
1413523,81,5136
294985,76,6649
394492,24,5560
1372112,73,8002
1000146,81,8966
206580,7,405
1253108,24,9165
1495155,67,1580
1455211,75,1895
419705,75,3356
771964,51,8331
1199366,75,5005
531433,62,1243
294967,19,2645
1324590,34,4349
697522,42,7546
57145,27,3628
203747,24,6524
382528,24,6524
633782,66,5247
1409723,81,4222
1532778,69,4223
130256,7,5612
1163986,70,1334
441773,72,2848
991684,52,526
25457,56,5948
1432643,72,3176
423133,21,1525
931522,3,10128
263315,53,3927
192699,75,6764
76148,67,5001
797848,24,10150
705583,75,804
1439980,45,5929
1555216,25,3391
874931,22,2322
960438,51,4710
1555270,70,4154
696380,69,1496
755631,43,1315
807720,70,10256
441073,72,235
423144,69,4013
1007843,34,4349
493447,19,5632
322041,75,8840
25512,24,6709
108776,29,8561
417017,44,2313
890906,69,4005
1060092,53,4255
249015,65,2270
46576,25,3391
184766,75,68
437993,75,4251
1405183,77,47
209676,19,5708
1158412,19,4699
702115,34,9430
465624,25,3391
747486,19,4702
1214106,69,626
771465,81,1965
965164,7,6785
203462,34,1317
1025203,7,4365
249044,27,785
321841,7,5916
1083059,46,6176
237599,34,4349
1490919,16,3012
78560,27,6357
510947,7,5979
1085709,8,8381
1281909,7,8226
1518466,25,3391
349184,37,6707
249084,70,4738
53900,12,3789
1199464,56,4241
710794,19,1315
1105285,69,9059
1477942,77,4412
1298634,43,3008
1345381,19,3628
809005,57,830
53764,31,4303
1009199,76,526
136603,45,5929
817573,15,1050
1160157,52,526
940099,56,9968
677130,81,4731
76097,15,3192
1144158,3,8120
225465,20,970
868618,76,6302
807759,41,8957
360560,74,5218
1260904,19,1470
414403,7,8994
1507555,34,1330
333927,55,10201
275868,45,5929
1357159,69,4154
799746,7,9826
182026,20,3264
422063,56,5524
1196253,75,1122
210405,56,763
1046276,69,10080
759662,70,4005
158871,55,6327
609723,51,421
451650,15,5320
1507268,47,8847
1034797,75,1122
949275,55,3704
1323406,77,1200
1252991,24,10101
285605,51,160
422117,15,5545
1287952,7,405
1479073,14,7959
1306118,35,7457
56643,75,2689
626063,24,5481
506462,51,3836
158817,23,8627
663655,15,3326
665815,43,8100
954814,37,4757
1506516,20,873
1306100,29,8272
921222,70,948
598897,37,4092
1002403,66,3134
715137,26,5978
1575781,75,4654
459763,24,10150
302470,24,7182
1386999,24,5455
1514872,65,1825
1239981,20,8798
66069,41,3230
98483,9,3058
696641,70,3285
777055,72,683
550786,73,9575
737423,55,2283
718171,14,692
47979,44,1975
525225,56,763
1434561,45,4184
1504211,20,7546
526638,24,10150
1111762,70,4452
96665,7,8029
56463,75,9985
885193,69,792
407460,24,3006
1306327,20,6357
939967,23,3192
526659,76,3230
432292,27,6413
1306154,56,4122
1098318,81,2790
960070,69,8111
137191,75,1882
354866,70,6762
686564,81,3841
1523656,20,9734
638517,46,6176
1361953,14,3745
1576312,70,5722
1601668,77,9940
592833,55,10201
56530,19,9119
1108974,44,10026
1252988,43,6302
161829,55,7091
1382073,56,10326
1413857,56,2149
777270,70,6762
50529,81,6944
470483,24,4578
1457010,67,390
1072523,24,5125
524754,3,5338
54377,81,4731
1072505,73,6458
1497108,2,291
1582937,75,2553
584593,7,1721
210190,47,159
909446,30,7300
1214548,19,10047
557105,75,9329
1305763,19,5708
470505,24,10101
147067,53,2585
1409631,75,1122
526886,34,4349
1090062,34,3939
1532827,81,5136
942818,24,4139
422517,25,7880
960238,69,9481
422517,69,5998
1497138,75,1882
1518272,42,3501
650210,29,2668
769199,53,4634
1372079,44,1533
438283,75,1122
138084,77,4616
667510,63,9394
865297,56,8230
1518204,12,5991
639890,24,9982
1259710,24,10150
514038,7,7137
820897,7,7114
1240093,31,5708
706847,49,7699
879073,10,6254
416293,45,4184
1576125,19,1315
81248,52,5950
659600,75,3866
362811,39,8685
737504,32,1273
1198199,55,8721
1044286,27,6906
736163,73,6380
1387114,49,1450
1036073,75,4654
267361,34,4349
768802,32,1273
915048,24,2363
396879,81,3176
922594,43,3008
1495745,7,584
121275,73,5260
1433432,24,616
474490,56,9695
321331,19,1208
148434,69,9059
56727,3,1572
797638,73,6495
1238490,20,970
105539,25,6685
233658,14,3745
278797,34,6327
484713,7,1875
344724,81,8499
1415875,78,8661
896140,81,4731
842380,51,8939
20192,42,7703
522806,73,8002
1491480,75,3773
724657,19,5708
1468506,81,2112
408389,31,2895
989816,51,506
913238,81,8795
198232,34,3230
135470,24,3254
256277,51,2883
1498933,17,2712
593736,19,866
1271661,43,7918
403956,43,4453
171079,69,189
1138080,27,4665
1486200,7,1027
198253,7,6097
1266395,4,10035
491087,49,5212
1571302,27,105
1244111,15,5687
346579,25,6685
1590224,37,9982
1285320,56,2149
741713,72,8452
1398881,72,9962
2904,9,8681
1340178,15,7483
1590366,7,6031
770228,69,8111
671229,24,1545
1291112,75,9329
539632,34,4611
1073420,27,6628
1157761,55,10201
1270461,69,7540
955419,15,5545
591042,69,8089
1398760,53,2959
1379016,77,2077
1035454,8,4019
1163282,59,7191
340025,34,4349
448622,41,3937
1028829,37,6061
632233,25,3391
1398802,19,7703
1182351,26,5978
732566,70,8064
523602,15,5545
870222,52,2050
916493,25,3100
306303,34,1528
39539,55,9081
1334218,75,1882
863122,62,9311
1419896,15,6726
1590066,24,2555
916868,25,3100
326336,56,3355
1139017,14,3943
916868,69,3100
1458580,43,245
948083,20,970
1348087,72,1705
1006700,24,10101
1444251,62,8002
720937,24,503
241842,27,2645
375831,75,8156
256142,19,1559
1231177,24,4211
1051161,51,4710
1013104,15,2413
1590129,44,7832
306410,44,2313
1365186,69,4005
608581,7,9037
229491,9,3008
198307,42,4303
242066,14,692
1106255,12,7216
779778,7,2292
1399176,14,4661
1095469,56,1212
1139003,69,3802
906210,34,2656
1605547,34,6413
1077978,55,8721
1297190,24,5125
745741,24,5125
883547,24,10002
671212,66,9487
224478,27,5181
408036,51,421
1474767,45,9569
1013141,20,1602
1374377,66,7536
953566,7,3422
815051,15,1677
289236,22,1892
779820,67,4096
311787,24,9684
153697,55,1634
362178,19,4699
561743,8,5348
1061380,24,4241
1291219,15,5545
1297576,34,1316
1595065,53,1478
876696,25,2731
389508,37,1104
1046628,70,1334
1151763,70,2690
492259,32,3281
62241,24,9701
708626,80,6254
723081,75,9065
1126830,60,1928
289330,34,3230
358608,28,873
1551952,9,3058
126158,76,6649
353558,24,7311
1065554,34,3939
1249481,9,3028
1606205,51,291
1090770,34,2050
1335239,24,10101
1297826,56,7256
457943,81,4222
1579285,69,3665
956576,67,9994
916565,19,5708
1209795,75,6487
1013348,55,1634
927493,24,7311
170407,24,5125
1176374,72,2171
38479,81,4222
776298,55,3230
1203054,3,4264
566749,72,683
1230727,69,4005
1335087,15,6216
500864,81,7177
306680,43,5181
1364879,31,5632
1084217,41,776
915739,24,3077
389692,72,683
1127896,51,996
1571614,34,3230
1444799,44,2313
410146,19,5708
62169,15,6142
1291140,7,1428
728854,24,8803
1098993,7,4923
662164,75,68
1053347,75,9065
762203,75,9148
523469,27,7197
1116589,51,9483
34992,69,615
953569,34,6327
484293,51,50
1013217,51,8982
428119,24,8937
1595293,74,9432
1280481,19,2645
1114994,57,9908
191933,15,4465
220980,81,3601
1291183,24,4465
1395294,7,8985
1062222,29,8089
156839,44,3164
1390780,55,8721
410125,62,8002
273308,15,7483
1428330,23,2967
1183595,75,5751
1590571,81,3982
126094,51,6412
126094,24,5481
492291,70,4154
756756,24,2149
2748,35,9615
1579419,21,2200
728874,81,818
548423,51,9483
1334045,27,9480
814635,43,2563
1604984,25,5294
1485743,24,10118
1379879,24,7884
1176654,75,6574
120045,7,8299
682209,75,9329
912802,53,2585
492592,23,291
384145,75,1122
352916,8,4019
935945,69,4486
94137,34,3230
795220,34,7498
1266651,55,1634
60953,19,3704
129197,81,4222
